time,tgt_cur,temp,pre_cur,pre_vel,ang[1],tgt_torq,run_mode
5016,-113,22,-31,2238,0,-2.35,0
5020,-113,22,-12,1472,0,-2.35,0
5025,-114,22,-10,87,0.4,-2.37,0
5031,-114,22,-15,-1024,0.4,-2.37,0
5037,-113,22,-18,-1485,0,-2.35,0
5041,-113,22,-54,-1870,0,-2.35,0
5045,-113,22,-73,-2348,-0.4,-2.35,0
5051,-120,22,-80,-2694,-1.6,-2.48,0
5057,-132,22,-95,-2999,-2.8,-2.74,0
5063,-148,22,-108,-3339,-4,-3.06,0
5070,-165,22,-121,-3718,-5.2,-3.42,0
5076,-191,22,-118,-4334,-6.8,-3.94,0
5083,-226,22,-136,-4938,-8.8,-4.67,0
5089,-266,22,-174,-5625,-10.8,-5.49,0
5095,-321,22,-199,-6424,-13.2,-6.64,0
5102,-397,22,-179,-7303,-16,-8.19,0
5109,-491,22,-129,-7363,-19.2,-10.13,0
5115,-582,22,-299,-6869,-22.4,-12.01,0
5122,-649,22,-446,-6602,-25.2,-13.39,0
5128,-696,22,-516,-6429,-28,-14.36,0
5134,-722,22,-614,-6166,-31.2,-14.89,0
5141,-720,22,-689,-6163,-34,-14.86,0
5147,-700,22,-709,-6300,-36.8,-14.45,0
5155,-673,22,-682,-6407,-39.2,-13.89,0
5161,-634,22,-645,-6317,-42,-13.09,0
5168,-595,22,-588,-6451,-44.8,-12.28,0
5174,-559,22,-521,-6594,-47.6,-11.54,0
5180,-524,22,-440,-6789,-50.4,-10.82,0
5187,-485,22,-426,-6665,-53.6,-10.01,0
5194,-456,22,-470,-6575,-56.4,-9.41,0
5201,-424,22,-571,-6553,-59.2,-8.76,0
5207,-386,22,-469,-6350,-62,-7.98,0
5213,-350,22,-435,-5531,-64.8,-7.22,0
5220,-330,22,-401,-4952,-67.2,-6.82,0
5226,-284,22,-368,-4548,-69.6,-5.87,0
5233,28,22,-316,-4273,-71.6,0.58,1
5239,32,22,-89,-3424,-72.8,0.66,1
5243,37,22,-57,-2581,-74,0.76,1
5248,40,22,-49,-1851,-74.8,0.84,1
5253,44,22,-38,-1279,-75.6,0.93,1
5258,47,22,-22,-812,-76,0.97,1
5263,47,22,-17,-398,-76,0.97,1
5268,48,22,-4,-57,-76.4,1,1
5272,48,22,11,175,-76.4,1,1
5278,48,22,23,310,-76.4,1,1
5283,47,22,34,390,-76,0.97,1
5287,47,22,34,420,-76,0.97,1
5292,47,22,38,499,-76,0.97,1
5297,44,22,42,601,-75.6,0.93,1
5302,44,22,39,656,-75.6,0.93,1
5306,42,22,39,716,-75.2,0.88,1
5311,42,22,34,826,-75.2,0.88,1
5316,40,22,39,878,-74.8,0.84,1
5322,38,22,36,964,-74.4,0.8,1
5326,38,22,35,1016,-74.4,0.8,1
5331,37,22,28,1101,-74,0.76,1
5336,35,22,33,1150,-73.6,0.73,1
5341,33,22,34,1219,-73.2,0.7,1
5346,32,22,30,1288,-72.8,0.66,1
5350,30,22,30,1318,-72.4,0.63,1
5355,29,22,27,1334,-72,0.61,1
5360,28,22,28,1406,-71.6,0.58,1
5366,25,22,29,1444,-70.8,0.53,1
5371,24,22,29,1474,-70.4,0.51,1
5375,23,22,26,1488,-70,0.49,1
5380,23,22,27,1502,-69.6,0.47,1
5385,22,22,27,1529,-69.2,0.46,1
5390,20,22,25,1551,-68.4,0.43,1
5395,20,22,19,1582,-68,0.41,1
5400,19,22,22,1593,-67.6,0.4,1
5404,18,22,20,1584,-66.8,0.38,1
5410,17,22,25,1604,-66.4,0.37,1
5415,17,22,19,1590,-66,0.36,1
5420,16,22,21,1606,-65.2,0.34,1
5425,16,22,20,1631,-64.8,0.33,1
5430,15,22,21,1650,-64.4,0.33,1
5435,15,22,16,1645,-63.6,0.32,1
5439,15,22,19,1639,-63.2,0.31,1
5444,14,22,21,1628,-62.8,0.31,1
5450,14,22,12,1642,-62,0.3,1
5455,14,22,18,1642,-61.6,0.29,1
5460,14,22,23,1634,-61.2,0.29,1
5464,13,22,18,1617,-60.4,0.28,1
5469,13,22,18,1625,-60,0.28,1
5474,13,22,24,1617,-59.6,0.28,1
5479,13,22,17,1623,-58.8,0.27,1
5484,13,22,18,1620,-58.4,0.27,1
5489,13,22,21,1612,-58,0.27,1
5494,12,22,12,1571,-57.2,0.27,1
5499,12,22,21,1565,-56.8,0.26,1
5504,12,22,17,1562,-56.4,0.26,1
5509,12,22,19,1560,-55.6,0.26,1
5514,12,22,11,1554,-55.2,0.26,1
5518,12,22,15,1532,-54.8,0.25,1
5523,12,22,17,1502,-54.4,0.25,1
5528,11,22,15,1488,-53.6,0.25,1
5534,11,22,19,1477,-53.2,0.24,1
5538,11,22,21,1474,-52.8,0.24,1
5543,11,22,9,1463,-52.4,0.24,1
5548,11,22,20,1444,-52,0.24,1
5553,11,22,21,1400,-51.2,0.23,1
5558,11,22,20,1392,-50.8,0.23,1
5562,10,22,14,1403,-50.4,0.22,1
5567,10,22,6,1376,-50,0.22,1
5572,10,22,16,1343,-49.6,0.22,1
5578,10,22,5,1348,-49.2,0.21,1
5582,10,22,16,1334,-48.8,0.21,1
5587,10,22,11,1312,-48.4,0.21,1
5592,9,22,15,1301,-48,0.2,1
5597,9,22,22,1326,-47.6,0.2,1
5601,9,22,16,1354,-46.8,0.19,1
5606,9,22,12,1340,-46.4,0.19,1
5611,8,22,14,1304,-46,0.18,1
5616,8,22,13,1310,-45.6,0.18,1
5621,8,22,12,1277,-45.2,0.17,1
5626,8,22,16,1246,-44.8,0.17,1
5631,7,22,14,1233,-44.4,0.16,1
5636,7,22,13,1208,-44,0.16,1
5640,7,22,10,1208,-43.6,0.15,1
5645,7,22,15,1186,-43.2,0.15,1
5650,7,22,15,1148,-42.8,0.15,1
5655,6,22,10,1142,-42.4,0.14,1
5659,6,22,14,1183,-42,0.14,1
5665,6,22,13,1238,-41.6,0.13,1
5670,6,22,2,1472,-41.2,0.13,1
5674,5,22,-18,1779,-40.8,0.12,1
5679,5,22,-9,2013,-40.4,0.12,1
5684,5,22,-18,2235,-39.6,0.11,1
5689,5,22,-24,2496,-38.8,0.1,1
5693,4,22,-29,2883,-38,0.1,1
5698,4,22,-37,3218,-37.2,0.09,1
5703,4,22,-22,3515,-36,0.08,1
5709,3,22,-19,3831,-34.8,0.08,1
5713,3,22,-27,4026,-33.6,0.08,1
5718,3,22,-27,4276,-32.4,0.08,1
5723,4,22,-16,4394,-30.8,0.09,1
5728,5,22,-12,4540,-29.6,0.11,1
5733,6,22,-8,4625,-28,0.13,1
5737,7,22,-7,4696,-26.4,0.16,1
5742,9,22,4,4718,-25.2,0.2,1
5748,12,22,13,4702,-23.6,0.25,1
5753,15,22,15,4603,-22,0.32,1
5757,19,22,15,4526,-20.4,0.4,1
5762,23,22,23,4452,-18.8,0.49,1
5767,27,22,29,4471,-17.6,0.56,1
5772,32,22,28,4498,-16,0.68,1
5776,38,22,27,4556,-14.4,0.8,1
5781,43,22,37,4649,-13.2,0.9,1
5786,48,22,39,4702,-11.6,1,1
5792,48,22,41,4759,-10,1,1
5797,48,22,39,4836,-8.4,1,1
5801,48,22,42,4877,-6.8,1,1
5806,48,22,49,5001,-5.2,1,1
5811,-142,22,39,5037,-3.6,-2.95,0
5817,-120,22,-39,4570,-1.6,-2.48,0
5823,-113,22,-22,3691,0,-2.35,0
5827,-117,22,13,1994,0.8,-2.42,0
5834,-128,22,58,-96,1.6,-2.64,0
5840,-128,22,7,-1711,1.6,-2.64,0
5846,-121,22,-8,-2691,1.2,-2.51,0
5852,-113,22,-34,-3002,0,-2.35,0
5856,-113,22,-71,-3414,-0.4,-2.35,0
5862,-124,22,-87,-3650,-2,-2.56,0
5868,-137,22,-101,-3996,-3.2,-2.84,0
5876,-165,22,-103,-4185,-5.2,-3.42,0
5882,-191,22,-121,-4787,-6.8,-3.94,0
5888,-226,22,-150,-5383,-8.8,-4.67,0
5895,-274,22,-170,-5976,-11.2,-5.67,0
5901,-332,22,-243,-6377,-13.6,-6.85,0
5907,-408,22,-304,-6674,-16.4,-8.43,0
5914,-503,22,-317,-6855,-19.6,-10.38,0
5921,-582,22,-399,-6759,-22.4,-12.01,0
5927,-657,22,-456,-6696,-25.6,-13.55,0
5934,-701,22,-493,-6424,-28.4,-14.46,0
5940,-722,22,-539,-6437,-31.2,-14.89,0
5947,-720,22,-550,-6487,-34,-14.86,0
5953,-700,22,-538,-6671,-36.8,-14.45,0
5961,-663,22,-483,-6693,-40,-13.68,0
5967,-623,22,-416,-6789,-42.8,-12.86,0
5974,-578,22,-379,-6929,-46,-11.94,0
5980,-541,22,-318,-6962,-48.8,-11.16,0
5986,-509,22,-285,-7039,-52,-10.5,0
5993,-468,22,-297,-6957,-55.2,-9.65,0
5999,-439,22,-359,-6918,-58,-9.06,0
6006,-398,22,-432,-6841,-61.2,-8.22,0
6013,-351,22,-482,-6605,-64,-7.25,0
6019,-322,22,-426,-6446,-66.8,-6.64,0
6025,-284,22,-370,-5888,-69.6,-5.87,0
6032,30,22,-334,-5424,-72.4,0.63,1
6037,37,22,-109,-4334,-74,0.76,1
6042,44,22,-81,-3375,-75.6,0.93,1
6047,48,22,-64,-2540,-76.4,1,1
6052,48,22,-40,-1851,-77.6,1,1
6057,48,22,-35,-1257,-78,1,1
6062,48,22,-23,-834,-78.4,1,1
6067,48,22,-14,-417,-78.8,1,1
6071,48,22,-4,-79,-78.8,1,1
6076,48,22,19,156,-78.8,1,1
6081,48,22,21,282,-78.8,1,1
6086,48,22,25,384,-78.8,1,1
6091,48,22,42,464,-78.4,1,1
6096,48,22,48,502,-78.4,1,1
6101,48,22,38,571,-78.4,1,1
6105,48,22,43,678,-78,1,1
6110,48,22,45,741,-78,1,1
6115,48,22,38,851,-77.6,1,1
6120,48,22,49,933,-77.2,1,1
6124,48,22,38,1038,-76.8,1,1
6129,48,22,47,1095,-76.8,1,1
6135,48,22,38,1211,-76.4,1,1
6140,47,22,42,1279,-76,0.97,1
6145,44,22,43,1345,-75.6,0.93,1
6149,42,22,42,1430,-75.2,0.88,1
6154,38,22,32,1524,-74.4,0.8,1
6159,37,22,34,1590,-74,0.76,1
6164,35,22,32,1650,-73.6,0.73,1
6169,32,22,38,1702,-72.8,0.66,1
6174,30,22,32,1741,-72.4,0.63,1
6179,29,22,37,1779,-72,0.61,1
6184,27,22,33,1831,-71.2,0.56,1
6189,25,22,31,1864,-70.8,0.53,1
6194,23,22,28,1881,-70,0.49,1
6198,23,22,24,1895,-69.6,0.47,1
6203,21,22,22,1917,-68.8,0.44,1
6208,20,22,10,1950,-68,0.41,1
6213,19,22,22,1963,-67.6,0.4,1
6219,18,22,19,1966,-66.8,0.38,1
6224,17,22,24,1969,-66.4,0.37,1
6228,16,22,20,1969,-65.6,0.35,1
6233,16,22,20,1994,-64.8,0.33,1
6238,15,22,22,2005,-64.4,0.33,1
6243,15,22,20,1985,-63.6,0.32,1
6248,14,22,24,1980,-62.8,0.31,1
6253,14,22,21,1983,-62.4,0.3,1
6257,14,22,13,1999,-61.6,0.29,1
6263,13,22,11,1996,-60.8,0.29,1
6268,13,22,21,1974,-60.4,0.28,1
6273,13,22,14,1966,-59.6,0.28,1
6278,13,22,17,1966,-59.2,0.28,1
6283,13,22,15,1985,-58.4,0.27,1
6287,13,22,17,1955,-57.6,0.27,1
6292,12,22,19,1933,-57.2,0.27,1
6297,12,22,16,1928,-56.4,0.26,1
6303,12,22,16,1914,-56,0.26,1
6308,12,22,20,1881,-55.2,0.26,1
6312,12,22,18,1856,-54.4,0.25,1
6317,12,22,20,1840,-54,0.25,1
6322,11,22,20,1826,-53.2,0.24,1
6327,11,22,12,1815,-52.8,0.24,1
6332,11,22,12,1801,-52,0.24,1
6336,11,22,18,1779,-51.6,0.23,1
6341,11,22,20,1757,-50.8,0.23,1
6347,10,22,15,1738,-50.4,0.22,1
6352,10,22,16,1744,-50,0.22,1
6357,10,22,18,1719,-49.2,0.21,1
6361,10,22,14,1697,-48.8,0.21,1
6366,9,22,17,1669,-48,0.2,1
6371,9,22,15,1650,-47.6,0.2,1
6376,9,22,11,1650,-47.2,0.19,1
6380,9,22,18,1623,-46.4,0.19,1
6385,8,22,15,1612,-46,0.18,1
6391,8,22,13,1582,-45.6,0.18,1
6395,8,22,15,1590,-44.8,0.17,1
6400,7,22,13,1598,-44.4,0.16,1
6405,7,22,10,1617,-44,0.16,1
6410,7,22,12,1617,-43.6,0.15,1
6414,7,22,13,1609,-42.8,0.15,1
6419,6,22,12,1562,-42.4,0.14,1
6424,6,22,13,1543,-42,0.14,1
6430,6,22,14,1527,-41.2,0.13,1
6434,5,22,13,1524,-40.8,0.12,1
6439,5,22,7,1505,-40.4,0.12,1
6444,5,22,10,1458,-40,0.12,1
6449,5,22,16,1414,-39.6,0.11,1
6453,5,22,13,1411,-38.8,0.1,1
6458,4,22,14,1403,-38.4,0.1,1
6463,4,22,4,1373,-38,0.1,1
6467,4,22,12,1365,-37.6,0.09,1
6473,4,22,6,1384,-37.2,0.09,1
6478,4,22,2,1472,-36.8,0.09,1
6483,4,22,0,1609,-36.4,0.09,1
6487,4,22,-10,1873,-35.6,0.08,1
6492,3,22,-15,2106,-35.2,0.08,1
6497,3,22,-19,2345,-34.4,0.08,1
6502,3,22,-24,2573,-33.6,0.08,1
6506,3,22,-34,2892,-32.8,0.08,1
6511,4,22,-27,3235,-32,0.08,1
6517,4,22,-24,3482,-30.8,0.09,1
6522,5,22,-29,3729,-29.6,0.11,1
6526,5,22,-26,4010,-28.4,0.12,1
6531,7,22,-9,4152,-27.2,0.15,1
6536,8,22,-2,4339,-26,0.18,1
6541,10,22,-3,4350,-24.4,0.22,1
6545,12,22,4,4386,-23.2,0.27,1
6550,16,22,10,4281,-21.6,0.34,1
6555,19,22,19,4248,-20.4,0.4,1
6561,23,22,25,4136,-18.8,0.49,1
6565,27,22,32,4158,-17.6,0.56,1
6570,32,22,21,4194,-16,0.68,1
6575,37,22,33,4237,-14.8,0.77,1
6580,43,22,34,4331,-13.2,0.9,1
6585,48,22,27,4353,-12,1,1
6589,48,22,46,4479,-10.4,1,1
6594,48,22,35,4493,-9.2,1,1
6599,48,22,44,4614,-7.6,1,1
6605,48,22,30,4652,-6,1,1
6609,-153,22,44,4779,-4.4,-3.18,0
6616,-128,22,-65,4452,-2.4,-2.64,0
6622,-115,22,-27,3375,-0.8,-2.38,0
6628,-114,22,6,1944,0.4,-2.37,0
6634,-121,22,38,159,1.2,-2.51,0
6640,-121,22,10,-1315,1.2,-2.51,0
6647,-117,22,-13,-2200,0.8,-2.42,0
6653,-113,22,-41,-2546,0,-2.35,0
6657,-113,22,-68,-2980,-0.4,-2.35,0
6663,-120,22,-85,-3260,-1.6,-2.48,0
6669,-137,22,-91,-3589,-3.2,-2.84,0
6675,-153,22,-116,-3856,-4.4,-3.18,0
6682,-184,22,-116,-4383,-6.4,-3.81,0
6689,-211,22,-131,-4905,-8,-4.37,0
6695,-249,22,-158,-5537,-10,-5.15,0
6701,-302,22,-223,-6053,-12.4,-6.24,0
6708,-374,22,-278,-6495,-15.2,-7.73,0
6714,-455,22,-352,-6866,-18,-9.4,0
6721,-538,22,-346,-6935,-20.8,-11.1,0
6727,-622,22,-409,-6847,-24,-12.84,0
6734,-678,22,-450,-6726,-26.8,-14,0
6741,-716,22,-455,-6578,-30,-14.77,0
6747,-723,22,-490,-6597,-32.8,-14.92,0
6754,-710,22,-503,-6773,-35.6,-14.66,0
6760,-677,22,-472,-6775,-38.8,-13.98,0
6767,-640,22,-400,-6874,-41.6,-13.21,0
6774,-595,22,-379,-6888,-44.8,-12.28,0
6780,-559,22,-336,-7009,-47.6,-11.54,0
6787,-518,22,-280,-7149,-50.8,-10.7,0
6793,-485,22,-245,-7105,-53.6,-10.01,0
6800,-447,22,-249,-7207,-56.8,-9.22,0
6806,-411,22,-299,-7220,-60,-8.48,0
6812,-375,22,-328,-7160,-63.2,-7.75,0
6820,-321,22,-363,-6808,-66.4,-6.63,0
6826,-289,22,-455,-6709,-69.2,-5.98,0
6833,29,22,-323,-6503,-72,0.61,1
6838,38,22,-101,-5361,-74.4,0.8,1
6842,47,22,-80,-4235,-76,0.97,1
6847,48,22,-58,-3257,-77.6,1,1
6852,48,22,-34,-2493,-78.4,1,1
6858,48,22,-36,-1864,-79.2,1,1
6863,48,22,-30,-1304,-80,1,1
6868,48,22,-18,-854,-80.4,1,1
6872,48,22,-16,-488,-80.8,1,1
6877,48,22,2,-216,-80.8,1,1
6882,48,22,16,0,-80.8,1,1
6886,48,22,25,162,-80.8,1,1
6891,48,22,37,241,-80.8,1,1
6896,48,22,41,318,-80.8,1,1
6902,48,22,39,409,-80.8,1,1
6906,48,22,43,491,-80.4,1,1
6911,48,22,44,574,-80.4,1,1
6916,48,22,44,628,-80,1,1
6921,48,22,40,741,-80,1,1
6925,48,22,49,821,-79.6,1,1
6930,48,22,40,920,-79.6,1,1
6935,48,22,41,986,-79.2,1,1
6940,48,22,38,1082,-78.8,1,1
6945,48,22,43,1139,-78.4,1,1
6950,48,22,38,1238,-78,1,1
6955,48,22,35,1318,-77.6,1,1
6960,48,22,46,1406,-77.2,1,1
6965,48,22,45,1494,-76.8,1,1
6969,48,22,35,1601,-76.4,1,1
6974,44,22,40,1678,-75.6,0.93,1
6979,42,22,34,1741,-75.2,0.88,1
6985,40,22,25,1809,-74.8,0.84,1
6990,37,22,31,1897,-74,0.76,1
6994,33,22,26,1963,-73.2,0.7,1
6999,32,22,30,2005,-72.8,0.66,1
7004,29,22,33,2040,-72,0.61,1
7009,28,22,22,2068,-71.6,0.58,1
7014,25,22,28,2101,-70.8,0.53,1
7018,23,22,25,2136,-70,0.49,1
7023,22,22,22,2147,-69.2,0.46,1
7029,21,22,22,2167,-68.8,0.44,1
7034,20,22,30,2202,-68,0.41,1
7039,18,22,26,2197,-67.2,0.39,1
7044,17,22,24,2180,-66.4,0.37,1
7048,16,22,22,2205,-65.6,0.35,1
7053,16,22,16,2227,-65.2,0.34,1
7058,15,22,21,2227,-64.4,0.33,1
7063,15,22,21,2205,-63.6,0.32,1
7068,14,22,24,2210,-62.8,0.31,1
7074,14,22,12,2230,-62,0.3,1
7078,14,22,21,2238,-61.2,0.29,1
7083,13,22,16,2216,-60.8,0.29,1
7088,13,22,21,2202,-60,0.28,1
7093,13,22,25,2208,-59.2,0.28,1
7098,13,22,15,2216,-58.4,0.27,1
7103,13,22,23,2186,-57.6,0.27,1
7107,12,22,16,2161,-56.8,0.26,1
7113,12,22,21,2150,-56.4,0.26,1
7118,12,22,4,2145,-55.6,0.26,1
7123,12,22,21,2123,-54.8,0.25,1
7127,12,22,14,2101,-54,0.25,1
7132,11,22,18,2101,-53.6,0.25,1
7137,11,22,13,2112,-52.8,0.24,1
7142,11,22,15,2123,-52,0.24,1
7147,11,22,15,2117,-51.6,0.23,1
7151,11,22,19,2087,-50.8,0.23,1
7157,10,22,10,2106,-50,0.22,1
7162,10,22,18,2081,-49.2,0.21,1
7167,10,22,22,2101,-48.8,0.21,1
7172,9,22,15,2120,-48,0.2,1
7176,9,22,11,2175,-47.2,0.19,1
7181,9,22,8,2216,-46.4,0.19,1
7186,8,22,12,2265,-46,0.18,1
7190,8,22,5,2309,-45.2,0.17,1
7195,7,22,14,2342,-44.4,0.16,1
7201,7,22,4,2362,-43.6,0.15,1
7206,7,22,3,2345,-42.8,0.15,1
7210,6,22,7,2320,-42,0.14,1
7215,6,22,11,2293,-41.6,0.13,1
7220,5,22,6,2285,-40.8,0.12,1
7224,5,22,14,2241,-40,0.12,1
7229,5,22,8,2205,-39.2,0.11,1
7234,4,22,11,2172,-38.4,0.1,1
7239,4,22,14,2178,-37.6,0.09,1
7244,4,22,15,2142,-37.2,0.09,1
7249,4,22,12,2095,-36.4,0.09,1
7254,4,22,6,2068,-35.6,0.08,1
7258,3,22,14,2054,-35.2,0.08,1
7263,3,22,6,2046,-34.4,0.08,1
7268,3,22,10,1994,-33.6,0.08,1
7273,3,22,13,1961,-33.2,0.08,1
7278,3,22,4,1936,-32.4,0.08,1
7282,4,22,6,1969,-32,0.08,1
7288,4,22,7,1999,-31.2,0.09,1
7292,4,22,5,2070,-30.4,0.1,1
7297,4,22,-1,2232,-30,0.1,1
7302,5,22,0,2416,-29.2,0.11,1
7307,5,22,-4,2587,-28.4,0.12,1
7311,6,22,-8,2719,-27.6,0.14,1
7316,7,22,-13,2952,-26.8,0.16,1
7321,9,22,-16,3240,-25.6,0.19,1
7327,10,22,-7,3433,-24.8,0.21,1
7331,12,22,-11,3658,-23.6,0.25,1
7336,14,22,-5,3823,-22.4,0.3,1
7341,17,22,3,3883,-21.2,0.36,1
7346,20,22,8,3935,-20,0.42,1
7350,24,22,11,3853,-18.4,0.51,1
7355,28,22,10,3889,-17.2,0.59,1
7360,32,22,28,3845,-16,0.68,1
7365,37,22,40,3836,-14.8,0.77,1
7370,41,22,39,3933,-13.6,0.87,1
7375,47,22,47,4004,-12.4,0.97,1
7380,48,22,40,4136,-10.8,1,1
7385,48,22,41,4147,-9.6,1,1
7390,48,22,46,4254,-8,1,1
7394,48,22,49,4290,-6.8,1,1
7399,48,22,37,4402,-5.6,1,1
7404,-148,22,36,4471,-4,-3.06,0
7410,-128,22,-68,4144,-2.4,-2.64,0
7417,-113,22,-39,3034,-0.4,-2.35,0
7423,-114,22,7,1628,0.4,-2.37,0
7429,-121,22,30,-79,1.2,-2.51,0
7435,-121,22,1,-1447,1.2,-2.51,0
7441,-114,22,-25,-2164,0.4,-2.37,0
7447,-113,22,-59,-2488,0,-2.35,0
7451,-115,22,-82,-2936,-0.8,-2.38,0
7458,-124,22,-89,-3183,-2,-2.56,0
7464,-137,22,-103,-3548,-3.2,-2.84,0
7470,-159,22,-103,-3779,-4.8,-3.3,0
7476,-184,22,-125,-4334,-6.4,-3.81,0
7483,-218,22,-136,-4919,-8.4,-4.52,0
7489,-257,22,-182,-5550,-10.4,-5.32,0
7495,-312,22,-226,-6119,-12.8,-6.44,0
7503,-374,22,-282,-6567,-15.2,-7.73,0
7509,-467,22,-341,-6929,-18.4,-9.64,0
7516,-549,22,-321,-6968,-21.2,-11.33,0
7522,-631,22,-388,-6915,-24.4,-13.03,0
7528,-685,22,-445,-6660,-27.2,-14.13,0
7535,-718,22,-447,-6671,-30.4,-14.82,0
7542,-723,22,-491,-6687,-33.2,-14.91,0
7549,-707,22,-477,-6797,-36,-14.59,0
7555,-673,22,-439,-6965,-39.2,-13.89,0
7562,-634,22,-381,-6855,-42,-13.09,0
7568,-589,22,-367,-6907,-45.2,-12.16,0
7574,-555,22,-328,-7094,-48,-11.45,0
7582,-514,22,-293,-7061,-51.2,-10.61,0
7588,-479,22,-256,-7083,-54.4,-9.89,0
7594,-444,22,-298,-7110,-57.2,-9.16,0
7601,-405,22,-340,-7179,-60.4,-8.37,0
7607,-366,22,-368,-6951,-63.6,-7.55,0
7614,-322,22,-396,-6751,-66.8,-6.64,0
7620,-284,22,-452,-6734,-69.6,-5.87,0
7628,30,22,-347,-6512,-72.4,0.63,1
7632,40,22,-92,-5361,-74.8,0.84,1
7637,48,22,-84,-4303,-76.4,1,1
7642,48,22,-59,-3372,-78,1,1
7647,48,22,-50,-2664,-78.8,1,1
7652,48,22,-30,-2013,-80,1,1
7657,48,22,-22,-1513,-80.4,1,1
7661,48,22,-17,-1068,-80.8,1,1
7666,48,22,-13,-697,-81.2,1,1
7672,48,22,0,-420,-81.6,1,1
7677,48,22,6,-142,-81.6,1,1
7681,48,22,24,68,-81.6,1,1
7686,48,22,30,184,-81.6,1,1
7691,48,22,39,269,-81.6,1,1
7696,48,22,42,332,-81.6,1,1
7700,48,22,42,351,-81.6,1,1
7705,48,22,44,450,-81.2,1,1
7711,48,22,39,557,-81.2,1,1
7716,48,22,38,672,-80.8,1,1
7720,48,22,43,725,-80.8,1,1
7725,48,22,45,837,-80.4,1,1
7730,48,22,39,898,-80.4,1,1
7735,48,22,42,994,-80,1,1
7739,48,22,45,1087,-79.6,1,1
7744,48,22,45,1181,-79.2,1,1
7749,48,22,34,1246,-78.8,1,1
7755,48,22,44,1310,-78.4,1,1
7760,48,22,44,1406,-78,1,1
7764,48,22,44,1494,-77.6,1,1
7769,48,22,44,1582,-77.2,1,1
7774,48,22,45,1656,-76.4,1,1
7779,47,22,44,1744,-76,0.97,1
7783,44,22,28,1804,-75.6,0.93,1
7788,40,22,40,1875,-74.8,0.84,1
7793,38,22,35,1966,-74.4,0.8,1
7799,35,22,33,2043,-73.6,0.73,1
7804,32,22,31,2106,-72.8,0.66,1
7809,30,22,10,2145,-72.4,0.63,1
7813,28,22,31,2167,-71.6,0.58,1
7818,25,22,33,2208,-70.8,0.53,1
7823,23,22,28,2241,-70,0.49,1
7828,22,22,28,2249,-69.2,0.46,1
7833,20,22,22,2276,-68.4,0.43,1
7838,20,22,23,2309,-68,0.41,1
7843,18,22,22,2290,-67.2,0.39,1
7848,17,22,22,2293,-66.4,0.37,1
7853,16,22,22,2290,-65.6,0.35,1
7858,16,22,22,2318,-64.8,0.33,1
7863,15,22,20,2315,-64,0.32,1
7867,15,22,17,2312,-63.2,0.31,1
7872,14,22,18,2307,-62.4,0.3,1
7877,14,22,21,2334,-61.6,0.29,1
7883,13,22,16,2315,-60.8,0.29,1
7888,13,22,18,2309,-60.4,0.28,1
7892,13,22,17,2301,-59.6,0.28,1
7897,13,22,17,2296,-58.8,0.27,1
7902,13,22,23,2290,-58,0.27,1
7907,12,22,10,2254,-57.2,0.27,1
7912,12,22,16,2268,-56.4,0.26,1
7916,12,22,21,2246,-55.6,0.26,1
7921,12,22,4,2227,-54.8,0.25,1
7927,12,22,13,2216,-54.4,0.25,1
7932,11,22,22,2279,-53.6,0.25,1
7937,11,22,9,2279,-52.8,0.24,1
7941,11,22,19,2230,-52,0.24,1
7946,11,22,12,2191,-51.2,0.23,1
7951,11,22,14,2216,-50.8,0.23,1
7956,10,22,15,2268,-50,0.22,1
7960,10,22,19,2296,-49.2,0.21,1
7966,10,22,15,2329,-48.4,0.21,1
7971,9,22,7,2403,-47.6,0.2,1
7976,9,22,12,2474,-46.8,0.19,1
7980,8,22,5,2526,-46,0.18,1
7985,8,22,4,2543,-45.2,0.17,1
7990,7,22,9,2559,-44.4,0.16,1
7994,7,22,12,2565,-43.6,0.15,1
7999,7,22,11,2535,-42.8,0.15,1
8004,6,22,17,2491,-42,0.14,1
8010,6,22,19,2496,-41.2,0.13,1
8014,5,22,14,2466,-40.4,0.12,1
8019,5,22,3,2392,-39.6,0.11,1
8024,5,22,15,2373,-38.8,0.1,1
8029,4,22,11,2378,-38,0.1,1
8033,4,22,6,2345,-37.2,0.09,1
8038,4,22,13,2285,-36.4,0.09,1
8043,4,22,6,2263,-35.6,0.08,1
8047,3,22,11,2252,-35.2,0.08,1
8053,3,22,15,2224,-34.4,0.08,1
8058,3,22,15,2167,-33.6,0.08,1
8063,3,22,11,2139,-32.8,0.08,1
8068,4,22,9,2147,-32,0.08,1
8072,4,22,9,2216,-31.6,0.09,1
8077,4,22,7,2221,-30.8,0.09,1
8081,4,22,11,2191,-30,0.1,1
8086,5,22,10,2221,-29.2,0.11,1
8091,5,22,0,2279,-28.8,0.12,1
8097,6,22,4,2389,-28,0.13,1
8101,7,22,-5,2524,-27.2,0.15,1
8106,7,22,-7,2708,-26.4,0.16,1
8111,9,22,-9,2875,-25.6,0.19,1
8116,10,22,-9,3043,-24.4,0.22,1
8120,12,22,-7,3257,-23.6,0.25,1
8125,14,22,-6,3471,-22.4,0.3,1
8130,17,22,0,3567,-21.2,0.36,1
8135,20,22,3,3663,-20,0.42,1
8140,23,22,9,3655,-18.8,0.49,1
8145,27,22,20,3630,-17.6,0.56,1
8150,31,22,30,3674,-16.4,0.65,1
