TIME,VAL1,VAL2,VAl3,VAl4,VAl5,VAl6
3.2032876014709473,-3785,-3695,-2795,255,255,255
3.2112834453582764,-3786,-3696,-2796,255,255,255
3.223817825317383,-3787,-3697,-2797,255,255,255
3.2313685417175293,-3788,-3698,-2798,255,255,255
3.2434396743774414,-3789,-3699,-2799,255,255,255
3.2556886672973633,-3790,-3700,-2800,255,255,255
3.265038251876831,-3791,-3701,-2801,255,255,255
3.276770830154419,-3792,-3702,-2802,255,255,255
3.2888903617858887,-3793,-3703,-2803,255,255,255
3.297462224960327,-3794,-3704,-2804,255,255,255
3.3087804317474365,-3795,-3705,-2805,255,255,255
3.3170981407165527,-3796,-3706,-2806,255,255,255
3.325791597366333,-3797,-3707,-2807,255,255,255
3.337846040725708,-3798,-3708,-2808,255,255,255
3.346806764602661,-3799,-3709,-2809,255,255,255
3.3547120094299316,-3800,-3710,-2810,255,255,255
3.3668620586395264,-3801,-3711,-2811,255,255,255
3.374880075454712,-3802,-3712,-2812,255,255,255
3.3833892345428467,-3803,-3713,-2813,255,255,255
3.391580104827881,-3804,-3714,-2814,255,255,255
3.4067223072052,-3805,-3715,-2815,255,255,255
3.416721820831299,-3806,-3716,-2816,255,255,255
3.4365134239196777,-3807,-3717,-2817,255,255,255
3.4486851692199707,-3808,-3718,-2818,255,255,255
3.45762038230896,-3809,-3719,-2819,255,255,255
3.469562292098999,-3810,-3720,-2820,255,255,255
3.481560230255127,-3811,-3721,-2821,255,255,255
3.4895694255828857,-3812,-3722,-2822,255,255,255
3.5025391578674316,-3813,-3723,-2823,255,255,255
3.514533519744873,-3814,-3724,-2824,255,255,255
3.5231287479400635,-3815,-3725,-2825,255,255,255
3.535585403442383,-3816,-3726,-2826,255,255,255
3.5475587844848633,-3817,-3727,-2827,255,255,255
3.5560293197631836,-3818,-3728,-2828,255,255,255
3.5680041313171387,-3819,-3729,-2829,255,255,255
3.5756924152374268,-3820,-3730,-2830,255,255,255
3.590707540512085,-3821,-3731,-2831,255,255,255
3.6007158756256104,-3822,-3732,-2832,255,255,255
3.616872787475586,-3823,-3733,-2833,255,255,255
3.6247074604034424,-3824,-3734,-2834,255,255,255
3.636735200881958,-3825,-3735,-2835,255,255,255
